Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
COD,Population in urban agglomerations of more than 1 million,980173,1057218,1140878,1231632,1330259,1437032,1553130,1679252,1797963,1913129,2035920,2145518,2261726,2384449,2514604,2652483,2798769,2953356,3117405,3291295,3475897,3671087,3878348,4098161,4331648,4551376,4782742,5026043,5282263,5550972,5833949,6131556,6445006,6773777,7120042,7484258,7867904,8270349,8662697,9037995,9430126,9838148,10264449,10709253,11174014,11658976,12165016,12693056,13244051,13819001,14418947,15044981,15698235,16379898,17091207,17833452,18607980,19416198,20259574,21141723,22065674,23033974,24047684
COD,Population in the largest city (% of urban population),12.99957847,13.81277666,14.67305092,15.57996667,16.54181348,17.54610325,18.59542846,19.69543212,20.45464545,21.00026255,21.57143324,22.18489407,22.8348078,23.49649455,24.18179741,24.89432068,25.65128057,26.44495074,27.11220621,27.6840288,28.39157328,29.1992364,30.04331998,30.9097378,31.73217577,32.01878748,32.33659629,32.62649019,32.90381466,33.17791894,33.41122053,33.64335814,33.97833481,34.25101325,33.99675079,33.94273384,34.67564514,35.53847796,35.94205078,35.95597834,35.96140983,35.92352189,35.87743655,35.87500641,35.86444973,35.80492987,35.71729615,35.61737397,35.5229389,35.42859712,35.31573754,35.16450599,35.01225771,34.84249083,34.66013503,34.49854082,34.31173856,34.13507105,34.01751872,33.93447389,33.84540383,33.76543263,33.70052793
COD,Population in largest city,442853,487604,536949,591287,651211,717018,789579,869484,939065,1002218,1069714,1141756,1218759,1300722,1388321,1481820,1581758,1688133,1801823,1923171,2052874,2190932,2338484,2495974,2664309,2811896,2967879,3132515,3306530,3489692,3683274,3887595,4103555,4330868,4571112,4824684,5092700,5374806,5641396,5885450,6140419,6405687,6682804,6971910,7273947,7589069,7917842,8260859,8618736,8992117,9381673,9788106,10212146,10654556,11116133,11597706,12100142,12624344,13171256,13743278,14342439,14970460,15628085
COD,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.91424,,71.91424,,72.37482,,73.29596,,74.21711,,75.13825,,76.0594,,76.98054,,77.90169,,78.36226,,
COD,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009027555,,,,,,,,,,0.006957522,,,,,,,,,,,,,,,0.003635499,,,,,,,
COD,Population density (people per sq. km of land area),,6.91351492,7.095601773,7.286118524,7.483670409,7.692046492,7.914134227,8.148080104,8.390992259,8.638152224,8.88896716,9.136521912,9.383740544,9.639798858,9.902037891,10.16859575,10.43427185,10.69957169,11.03427097,11.42575594,11.78125141,12.1116795,12.44755034,12.794237,13.18005867,13.58596017,13.99401513,14.42957764,14.88721113,15.36176573,15.87417172,16.40670122,16.90845019,17.4591844,18.31101431,19.09344346,19.46084515,19.77115547,20.24460157,20.83202311,21.44474846,22.10214023,22.78823625,23.46910699,24.17926689,24.94441984,25.75224631,26.59377693,27.45846982,28.34971968,29.28530778,30.28352661,31.3172934,32.40335282,33.53944024,34.69570764,35.91935643,37.17750954,38.41439536,39.65809753,40.95770451,42.29907501,
COD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
COD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.49893211,,,,,39.35947828,,,,,39.65498549,,,,,35.92843565,,,,,35.88052514,36.98630498,39.0123562,38.18559351,36.66375068,40.27107846,37.9286139,35.59581848,36.47254408,35.86088793,,,
COD,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,23.92127991,25.39768982,26.87895203,28.3719902,30,31.42081451,36.6,34.5655365,36.16052628,37.76197815,39.36343384,40.8,42.54050446,42,37.46340477,38.60893646,39.71200098,40.77476133,41.18114783,42.793637,43.75589223,
COD,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519.055722,,,,,,,,,,4835.311195,,,,,,,,,,,,,,,7232.345419,,,,,,,
COD,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.31E-05,,,,,,,,,,0.00012661,,,,,,,,,,,,,,,0.00011992,,,,,,,
COD,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.683458013,,,,,,,,,,2.91599421,,,,,,,,,,,,,,,2.761920167,,,,,,,
COG,Urban population (% of total population),31.601,32.318,33.045,33.78,34.524,35.273,36.031,36.796,37.569,38.345,39.129,39.919,40.715,41.514,42.357,43.264,44.177,45.091,46.01,46.932,47.857,48.781,49.707,50.633,51.56,52.221,52.642,53.064,53.485,53.905,54.324,54.743,55.162,55.58,55.996,56.413,56.832,57.299,57.766,58.231,58.695,59.156,59.617,60.076,60.533,60.988,61.441,61.893,62.346,62.8,63.256,63.712,64.169,64.627,65.085,65.543,66.001,66.459,66.916,67.373,67.829,68.283,68.736
COG,Urban population,333610,350143,367575,385970,405405,425890,447547,470368,494457,519843,546628,574897,604729,636023,669359,703012,735732,769334,803890,839246,875427,912468,950216,988281,1032097,1077087,1118570,1161387,1205197,1250152,1295864,1342668,1390611,1441839,1494656,1547019,1600727,1647367,1696683,1756631,1839519,1924996,1985936,2057395,2144691,2239991,2342944,2448691,2549703,2673540,2807228,2920696,3024450,3120234,3218363,3319351,3423356,3530528,3640941,3753170,3867728,3984863,4103831
COG,Urban population growth (annual %),,4.836899641,4.858573699,4.883226677,4.91269212,4.929452952,4.960046317,4.973380693,4.99448237,5.006665215,5.024165503,5.042239638,5.058952948,5.045430241,5.108581181,4.905342334,4.549196062,4.465928353,4.393723839,4.304142579,4.220789764,4.144124902,4.053631082,3.927774309,4.338086361,4.266751997,3.779090895,3.75638967,3.702805855,3.662210486,3.591251023,3.548102508,3.508453967,3.617616324,3.597669789,3.443377332,3.41280477,2.872035471,2.949691281,3.472260151,4.610635433,4.541976541,3.116644971,3.535027994,4.15548666,4.347636194,4.493641026,4.41453378,4.042328574,4.742655516,4.879408263,3.962442445,3.490731273,3.117874224,3.096484618,3.08964367,3.085207459,3.082607835,3.079472989,3.03586515,3.006643832,2.983567819,2.941799495
COG,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,26.1,25.9,26,25.8,25.5,25.5,26,25.9,26.2,27,27,26.8,27,27.3,27.6,28.2,28.6,29.2,29.7,,,
COG,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,0.72,,0.53,,0.69,,0.87,,0.96,,0.81,,1.27,,1.15,,1.13,,0.97,,,,,,
COG,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,0.4,,0.3,,0.48,,0.59,,0.67,,0.57,,0.84,,0.92,,0.9,,,,,,,,
COG,Population in urban agglomerations of more than 1 million (% of total population),17.81464877,18.62933588,19.4858983,20.17040084,20.87094184,21.5822768,22.30943004,23.05297924,23.81398494,24.58539838,25.37536087,26.18023427,27.00282911,27.84280604,28.72851647,29.75928268,30.93079335,32.1568462,33.44892735,34.81275773,36.2543023,37.7634266,39.36239887,41.06691546,42.66065656,43.45023527,43.66987425,43.8988529,44.15147142,44.41592858,44.71255767,45.02818351,45.36374664,45.64438386,45.93409311,46.29558522,46.70082138,47.7456464,48.77565653,49.56324198,49.79240786,50.04546571,51.02180683,51.79529138,52.25356279,52.60383044,52.87771322,53.19132964,53.7043458,53.84200525,53.90514939,54.46274783,55.28433947,56.32601128,57.39675999,58.48902513,59.60182956,60.73451624,61.88685224,62.53376351,63.17539591,63.80556516,64.44140316
COG,Population in urban agglomerations of more than 1 million,188068,201836,216751,230467,245081,260587,277109,294689,313423,333304,354491,377037,401066,426571,453991,483569,515127,548654,584422,622528,663184,706380,752465,801565,853955,896185,927925,960794,994881,1030084,1066589,1104395,1143601,1184092,1226082,1269568,1315373,1372705,1432622,1495154,1560509,1628530,1699617,1773809,1851350,1932054,2016398,2104424,2196294,2292178,2392248,2496690,2605693,2719457,2838190,2962110,3091442,3226424,3367302,3483589,3602371,3723569,3847425
COG,Population in the largest city (% of urban population),37.06213843,37.66089855,38.29177719,38.95147291,39.61445961,40.27448402,40.93692953,41.60465848,42.27809496,42.94950591,43.62802491,44.30915451,44.99734592,45.69425948,46.28353395,46.83063731,47.55739862,48.32751445,49.1497593,50.03074188,50.9742103,51.96664431,53.03078458,54.18489276,55.14210389,55.34009788,55.08372297,54.84097893,54.63106861,54.4391402,54.28879882,54.16230967,54.05997795,53.89402007,53.74179744,53.67270861,53.65999324,54.44821949,55.20842727,55.68744944,55.5381597,55.42068659,56.10070012,56.55199901,56.65767236,56.64781689,56.55871416,56.51443976,56.6807585,56.45088534,56.14506552,56.35533448,56.83383756,57.53049291,58.24815287,58.97881845,59.72127935,60.47466555,61.23947079,61.49670812,61.74400061,61.97527995,62.20560739
COG,Population in largest city,123643,131867,140751,150341,160599,171525,183212,195695,209047,223270,238483,254732,272112,290626,309803,329225,349895,371800,395110,419881,446242,474179,503907,535499,569120,596061,616150,636916,658412,680572,703509,727220,751764,777065,803255,830327,858950,896962,936712,978223,1021635,1066846,1114124,1163498,1215132,1268906,1325139,1383864,1445191,1509237,1576120,1645968,1718911,1795086,1874637,1957714,2044472,2135075,2229693,2308076,2388090,2469630,2552813
COG,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.80583,,87.80583,,84.68995,,78.45821,,72.22646,,65.99471,,59.76296,,53.53121,,47.29947,,44.18359,,44.18359,,
COG,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49278572,,,,,,,,,,0.834782324,,,,,,,,,,,,,,,0.711294534,,,,,,,
COG,Population density (people per sq. km of land area),,3.172565154,3.257241581,3.345827233,3.438562225,3.53561347,3.637235725,3.74322694,3.853967789,3.969836018,4.090743777,4.217156662,4.349265007,4.486292826,4.627467057,4.758228404,4.87677306,4.996137628,5.116272328,5.236363104,5.356532943,5.477423133,5.597756955,5.715522694,5.861607613,6.039692533,6.222146413,6.408942899,6.598348463,6.791147877,6.985168375,7.182064422,7.382014641,7.596392387,7.816163982,8.030187408,8.247715959,8.418849195,8.600778917,8.833554905,9.177247438,9.528846266,9.754489019,10.02826647,10.37485212,10.75501903,11.16639239,11.58515081,11.97540849,12.46626647,12.99526794,13.42376574,13.80163104,14.13782138,14.47982723,14.82982723,15.18835725,15.55590044,15.93283163,16.31254173,16.69743485,17.08874378,
COG,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
COG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.86580591,,,,,36.98057787,,,,,38.54485822,,,,,36.89651998,,,,,38.03920932,38.52385349,39.05647597,41.03303244,38.07507474,41.60345611,40.36513118,38.36895785,39.50958584,39.30341272,,,
COG,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.21317291,47.12907028,48.04289627,48.96157074,49.89202118,50.8,51.81567383,52.81575012,53.83522034,53.6,57.05146408,58.10893631,58.9,60.08793259,60.95838547,61.79427338,62.66059494,63.56734085,64.46949005,65.33042908,66.15670013,66.96563721,
COG,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.5117811,,,,,,,,,,444.1712672,,,,,,,,,,,,,,,420.2625751,,,,,,,
COG,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001618268,,,,,,,,,,0.001806554,,,,,,,,,,,,,,,0.002119187,,,,,,,
COG,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.514429186,,,,,,,,,,6.156031739,,,,,,,,,,,,,,,7.221364949,,,,,,,
COL,Urban population (% of total population),46.268,47.702,49.143,50.584,52.027,52.82,53.587,54.352,55.117,55.877,56.635,57.39,58.143,58.89,59.607,60.306,61.003,61.693,62.379,63.061,63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05
COL,Urban population,7258379,7719335,8202597,8705990,9229462,9653285,10080469,10513830,10953127,11394585,11839691,12284567,12732186,13189192,13648734,14113854,14587649,15080191,15597001,16130577,16684183,17252315,17833382,18433064,19045788,19658565,20242842,20825680,21420860,22029505,22651774,23273871,23898174,24532847,25175546,25818259,26457143,27097074,27736608,28371575,29002337,29631013,30258416,30879897,31494420,32098047,32688341,33266384,33827174,34381839,34940430,35492726,36031220,36556170,37069292,37584580,38152200,38896985,39804944,40703994,41470292,42109638,42562637
COL,Urban population growth (annual %),,6.157169476,6.072259102,5.956048305,5.838946413,4.489751331,4.330151741,4.209174401,4.093345292,3.951325628,3.831928859,3.688622797,3.578935906,3.526458815,3.424906375,3.351009811,3.30183436,3.32068165,3.36966239,3.363801117,3.374448152,3.34851925,3.312575683,3.307391434,3.269996622,3.166714645,2.928812837,2.8385591,2.817837303,2.80174776,2.785547996,2.709314385,2.647073934,2.621085916,2.586021305,2.520882824,2.444422376,2.389957302,2.332737753,2.263463456,2.198864928,2.144513638,2.095281133,2.0331029,1.970499762,1.898479988,1.822328282,1.752892764,1.671704636,1.626404495,1.611612252,1.568316264,1.505801078,1.446419694,1.393893618,1.380494192,1.498956328,1.933331802,2.307438449,2.233509463,1.865109516,1.529933014,1.07001571
COL,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,19,17.2,17.5,16.9,17.4,17.9,18,17.7,16.2,15.8,16.7,16.7,16.9,18,18.6,17.2,16.3,15.4,,,
COL,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,0.35,,,0.24,,0.49,,0.44,,0.72,,0.98,,1.04,,1.41,,1.28,,1.08,,0.68,,,,,,
COL,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,0.27,,,0.2,,0.35,,0.24,,0.36,,0.57,,0.73,,0.95,,1.18,,1.04,,0.64,,,,,,
COL,Population in urban agglomerations of more than 1 million (% of total population),20.98511266,21.68279714,22.40968669,23.17006679,23.97007309,24.49731104,25.04873772,25.63857009,26.27060114,26.94631651,27.66958966,28.44775291,29.27726686,30.13577946,30.54182199,30.73613776,30.94325422,31.13618492,31.31060525,31.48236957,31.64707858,31.81170659,31.98434939,32.15412671,32.33231431,32.53633433,32.7050266,32.85681871,33.01469792,33.17323618,33.33706324,33.52427407,33.73323859,33.94603483,34.16749536,34.40816027,34.67591534,34.95805502,35.26164615,35.58978426,35.94227076,36.31219788,36.70264658,37.11770953,37.55917773,38.01609817,38.41336958,38.8386158,39.29913042,39.77796862,40.26680764,40.77623471,41.3167352,41.88349911,42.47867842,43.08558615,43.64835729,44.02093983,44.22793849,44.06352861,44.03553993,44.12065192,44.37305847
COL,Population in urban agglomerations of more than 1 million,3292079,3508800,3740464,3987790,4252232,4477083,4712020,4959515,5220626,5494964,5784398,6089359,6411152,6749305,6993427,7193403,7399461,7610906,7828781,8052977,8284001,8521078,8765373,9016766,9275828,9541690,9798459,10055188,10319314,10589931,10868347,11154407,11448737,11750330,12059575,12376650,12702680,13036539,13379825,13732330,14094810,14466008,14847707,15239673,15642747,16050754,16430516,16819677,17219037,17627176,18046016,18475263,18915800,19366063,19828175,20301811,20787947,21284860,21794184,22114342,22427592,22729443,23018091
COL,Population in the largest city (% of urban population),17.47835157,17.62351291,17.7866839,17.97224669,18.18276082,18.43681192,18.71752197,19.02551211,19.36253455,19.73035437,20.13080409,20.56884056,21.04116292,21.53216816,21.62736119,21.54241499,21.46923058,21.3905182,21.30252476,21.21614125,21.12871814,21.04539594,20.9707895,20.89753499,20.83317319,20.78877578,20.79630913,20.82327204,20.85544185,20.8893164,20.92749115,20.98172238,21.05005177,21.12236709,21.18633693,21.25654948,21.34414513,21.44209371,21.55366655,21.68083372,21.82370338,21.97772989,22.14460929,22.32663859,22.52514255,22.73999723,22.97529569,23.22914928,23.50580926,23.79466962,24.0915896,24.40278045,24.73441643,25.08348386,25.4518403,25.82906607,26.18187942,26.42240266,26.56556683,26.48235453,26.47283024,26.51980053,26.653217
COL,Population in largest city,1268645,1360418,1458970,1564662,1678171,1779758,1886814,2000310,2120803,2248192,2383425,2526793,2679000,2839919,2951861,3040465,3131856,3225731,3322555,3422286,3525154,3630818,3739801,3852056,3967842,4086775,4209764,4336588,4467415,4601813,4740448,4883259,5030578,5181918,5333776,5488071,5647051,5810180,5978256,6151194,6329384,6512224,6700608,6894443,7094163,7299095,7510243,7727498,7951351,8181045,8417705,8661212,8912112,9169561,9434817,9707746,9988963,10277518,10574409,10779376,10978360,11167392,11344312
COL,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.17683,,19.83238,,18.48794,,17.14349,,15.79905,,14.4546,,13.11016,,11.76571,,10.42127,,9.7,,9.7,,
COL,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.469725601,,,,,,,,,,1.609035063,,,,,,,,,,,,,,,1.780236407,,,,,,,
COL,Population density (people per sq. km of land area),,14.58532132,15.04396755,15.51235331,15.9889626,16.47211717,16.95485083,17.43484543,17.91122397,18.37968815,18.84204957,19.29284633,19.73686796,20.18595584,20.63800901,21.09394412,21.55295358,22.03147904,22.53592429,23.05482019,23.59278504,24.14239027,24.70049031,25.27474448,25.85762235,26.43196034,27.00324561,27.58273817,28.17190356,28.77252546,29.3838603,29.98884903,30.58948986,31.19849932,31.81204236,32.42010005,33.01719063,33.61148806,34.19956196,34.77695629,35.34487156,35.90615142,36.4615142,37.00557639,37.53787111,38.05402434,38.5515187,39.03252096,39.49104371,39.94043894,40.39306715,40.83722307,41.26400811,41.67456512,42.07115548,42.46933574,42.92560162,43.57969446,44.41366471,45.23425507,45.90415683,46.43223254,
COL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69689066,,,,,99.75641164,,,,,99.71683355,,,,,99.8770855,,,,,99.87603724,99.8381953,99.85618013,99.35286059,97.48104423,96.338151,92.74339524,92.10462898,,,,,
COL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.45036561,,,,,28.26313943,,,,,28.35304869,,,,,23.55652816,,,,,25.0816067,25.94720366,23.4265212,24.2848162,23.85881131,22.92043409,22.72386043,22.0407325,22.11926649,22.01072747,,,
COL,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,98.70593262,98.80570221,98.9023056,98.99259186,99.2,99.14157867,99.19395447,99.22737122,99.24035645,99.4,99.91,99.18634033,99.17272186,99.17087555,99.3,99.22994232,99.29772186,99.713281,99.607048,99.771476,99.788503,99.726102,99.820229,99.838367,99.809718,99.8,99.9,99.9,100,100,100,
COL,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.978497,,,,,,,,,,4621.650624,,,,,,,,,,,,,,,5114.558454,,,,,,,
COL,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009389961,,,,,,,,,,0.010362325,,,,,,,,,,,,,,,0.011513279,,,,,,,
COL,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3236704,,,,,,,,,,117.333869,,,,,,,,,,,,,,,130.3662606,,,,,,,
COM,Urban population (% of total population),12.551,13.348,14.189,15.074,16.004,16.978,18,18.34,18.685,19.035,19.39,19.75,20.115,20.484,20.859,21.239,21.625,22.014,22.41,22.81,23.215,23.649,24.095,24.548,25.006,25.469,25.938,26.413,26.893,27.378,27.869,28.366,28.435,28.39,28.346,28.301,28.257,28.213,28.168,28.124,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38,29.613,29.864
COM,Urban population,24456,26511,28737,31135,33715,36492,39486,41140,42970,44923,46992,49191,51532,54022,56678,59477,62455,65635,69009,72564,76221,79930,83622,87425,91438,95674,100138,104830,109742,114874,120149,125456,128808,131536,134212,136909,139671,142485,145335,148057,150722,153565,156488,159334,162159,165210,168476,171911,175534,179390,183510,187888,192517,197390,202507,207892,213564,219237,224859,230683,236852,243308,249894
COM,Urban population growth (annual %),,8.068415662,8.062574986,8.014709726,7.961025386,7.91502163,7.885312022,4.103470552,4.352131356,4.444771525,4.502746142,4.573330548,4.649229399,4.718839707,4.799475738,4.820355481,4.885661422,4.966279284,5.012784062,5.023200021,4.91680842,4.751423636,4.515539173,4.447463958,4.487986403,4.528543222,4.560265546,4.57907558,4.57921659,4.570371916,4.489676369,4.322246027,2.636782405,2.095765487,2.014006091,1.989583223,1.997318548,1.994707398,1.980469149,1.855591225,1.783974563,1.868684979,1.885539956,1.802329819,1.757470746,1.864005657,1.957591447,2.018359462,2.08558553,2.172945038,2.270695521,2.35768787,2.433842089,2.499700564,2.55929867,2.624426023,2.691783947,2.621678289,2.532020265,2.557093459,2.639099981,2.689265697,2.670869748
COM,"Mortality caused by road traffic injury (per 100,000 population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9,26.8,26.7,26.7,27,26.8,26.5,26.5,26.8,27,27.1,27,26.7,26.6,26.3,26.6,26.5,26.6,26.6,26.6,,,
COM,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,Population in urban agglomerations of more than 1 million (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,Population in urban agglomerations of more than 1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,Population in the largest city (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,Population in largest city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,Population living in slums (% of urban population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.49449,,65.08643,,65.67836,,66.27029,,66.86223,,67.45416,,68.0461,,68.63803,,68.6,,68.6,,,,
COM,Urban population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.757292693,,,,,,,,,,1.782728109,,,,,,,,,,,,,,,2.147647144,,,,,,,
COM,Population density (people per sq. km of land area),,106.7259538,108.8269747,110.9865664,113.1998925,115.4965073,117.8769479,120.5378829,123.573885,126.8146158,130.2262225,133.8344976,137.660935,141.7130575,146.0069855,150.4760881,155.1907577,160.2106394,165.4691026,170.9419667,176.4255776,181.6152606,186.4873724,191.368619,196.4879097,201.853842,207.4519076,213.2654487,219.2745836,225.4615798,231.6598603,237.6555615,243.412144,248.9618485,254.4212789,259.9462654,265.603439,271.3772166,277.2482536,282.881784,288.424503,294.3261687,300.4013971,306.3567974,312.2804944,318.4755508,324.9102633,331.4879097,338.2428802,345.2407308,352.5115529,360.0596454,367.8414831,375.8156905,383.9935519,392.3782912,400.984417,409.2767329,417.1483074,425.0327781,433.189683,441.4965073,
COM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,,,
COM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.46789079,,,,,16.41713972,,,,,17.57244296,,,,,17.37458137,,,,,17.12974601,17.91529648,17.34428608,17.73411712,17.0517918,17.9161831,17.31528735,16.63714372,17.18012088,17.15567571,,,
COM,"Access to electricity, urban (% of urban population)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,59.05176163,60.81581497,62.5594368,64.35840607,66.03146362,74.6,69.37828064,71.06588745,72.77220154,74.50386047,76.26109314,78.03772736,79.82728577,84.95503235,84.91280365,85.1,86.98554993,88.74434662,90.48652649,92.21485901,93.93211365,95.64105225,97.34445953,99.04509735,100,
COM,Urban land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.58986128,,,,,,,,,,67.72459359,,,,,,,,,,,,,,,142.534154,,,,,,,
COM,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.322763208,,,,,,,,,,0.364092636,,,,,,,,,,,,,,,0.647881793,,,,,,,
COM,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.413711532,,,,,,,,,,6.106930581,,,,,,,,,,,,,,,10.86692984,,,,,,,
CPV,Urban population (% of total population),16.679,16.948,17.224,17.503,17.787,18.073,18.363,18.657,18.954,19.255,19.559,19.9,20.272,20.649,21.031,21.419,21.812,22.209,22.612,23.02,23.518,24.995,26.535,28.133,29.792,31.5,33.885,36.355,38.902,41.504,44.12,45.044,45.973,46.902,47.834,48.768,49.704,50.637,51.572,52.505,53.435,54.291,55.146,55.997,56.846,57.689,58.529,59.363,60.194,61.016,61.821,62.322,62.821,63.317,63.81,64.3,64.784,65.261,65.732,66.195,66.652,67.102,67.545
CPV,Urban population,35001,36402,38148,40049,42042,44126,46318,48629,51064,53630,56186,58407,60171,61780,63447,65194,66966,68712,70478,72282,74607,80392,86589,93112,99944,107060,116656,126776,137415,148647,160845,167888,175592,183738,192128,200623,209257,218070,227027,236077,244866,252973,260968,268835,276603,284307,291992,299625,307192,314622,322218,328762,335379,341874,348451,355043,361750,368695,375462,381965,388341,394509,400642
