Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CSS,"Life expectancy at birth, female (years)",63.78181063,63.94755304,64.50238363,65.14390623,65.49138729,65.87441694,66.25170367,66.5852601,66.56622435,66.74707445,67.12039932,67.25739978,67.37002875,67.82098379,68.21604303,68.50619612,68.67093598,68.70513639,68.93003827,69.24007109,69.41970796,69.65204129,69.98849041,69.99483285,70.16335509,70.28114652,70.59130135,70.8694593,70.97499944,71.41837213,71.39614966,71.68133078,71.63284502,71.72716507,71.78686311,71.79908601,71.99546979,71.68540735,71.93953971,71.78234958,72.10788328,72.3225751,72.81162457,72.64982686,73.25027561,73.52529807,73.60585833,73.81471321,73.91689049,74.65972863,74.82272253,75.0355648,75.07392543,75.08112186,75.10188824,75.22210186,75.29924644,75.40336903,75.46946751,75.34323536,75.46718843,73.84041187,
CSS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",141.1111014,139.3767859,135.0494415,132.244659,128.8065563,129.3055666,128.3474392,126.068665,124.0404909,121.6999894,121.5754917,120.3622421,120.1648498,119.5463431,116.9157207,113.3028277,110.7472383,109.4017688,108.970131,109.2780461,108.4764841,109.9866015,110.1223216,109.7971045,107.7090567,105.9250647,103.2521939,101.5231982,99.95755686,97.90994864,94.78859515,92.13513821,91.36448382,89.69756476,86.82233163,84.24293227,80.23745634,78.28285283,75.79821789,72.62848102,68.48672961,67.46862076,65.59685214,64.26368718,63.79624628,62.06162904,61.4890025,58.87633583,58.09618724,57.03510924,54.66680293,53.99383049,53.46022297,52.11935435,50.25163545,49.6634185,47.80233415,46.04617765,44.60778289,43.50317858,42.36383796,41.88893219,
CSS,Refugee population by country or territory of origin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6625,5926,2545,899,1031,920,871,765,628,609,530,473,516,677,990,1594,2280,3026,3299,3540,3857,4560,5138,5641,6199,6332,5657,6010,6356,6080,5692,5275,3926
CSS,Refugee population by country or territory of asylum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30657,29974,20867,9081,8934,8779,8604,8492,3594,3022,1379,1128,1048,861,732,624,488,373,313,295,207,151,102,80,133,186,143,354,911,2410,3292,3767,3647
CSS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44647709,10.83289848,10.77580926,10.40005042,9.730210335,9.111364704,8.863174824,8.43927392,8.334474956,8.008161625,7.63356453,7.59647229,7.732398086,7.131706523,6.811202073,6.177226894,5.866397934,5.83580072,7.146945685,6.945785165,6.957825046,7.312765306,7.598989904,7.118104135,6.901222626,6.980055964,6.44450304,6.08912128,5.886967195,7.62329895,6.983590426,6.468904514
CSS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6683625,15.1205985,14.88069298,14.64173361,13.63580724,13.90283875,13.52567101,13.37853533,12.6977309,12.08996628,11.81802856,12.02931853,12.12295219,11.23956907,11.15431841,10.1410242,9.882683245,9.459052245,10.08491471,10.08818194,10.50354724,10.86403229,11.31913076,10.91143113,10.47314853,10.54265905,9.619233573,8.478884971,8.057229873,9.49762178,9.372313295,8.621826306
CSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.06140666,76.87117375,76.64075305,76.54113367,76.73605449,76.76578135,76.15127,76.0351213,75.92224642,75.53748994,75.46604086,75.19136751,74.89702249,74.640582,74.73580068,74.55766141,74.23417128,74.21897238,73.82537964,72.72048128,71.3584085,71.32258585,71.0188879,71.50959828,71.8272271,72.30530259,71.85244376,72.03312504,71.89757046,71.03357565,68.92995737,69.64404623,70.61528303
CSS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.84009685,51.92339846,52.18074497,52.16900946,52.17887182,52.19923181,52.30710823,52.14759978,51.83236613,51.37605278,51.2222945,50.8661739,50.87652416,51.2351749,51.84758177,52.29527199,52.49377565,52.20423881,52.44122088,51.44722937,50.69666,50.72865056,51.58225235,52.01349284,52.51143125,53.93816238,53.83380624,54.08597514,53.94581102,53.97976086,52.12660458,53.4400128,54.79809803
CSS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.01145324,67.98651124,68.0246168,67.97388489,68.09577393,68.13179051,67.90994791,67.78908518,67.58230762,67.12808305,67.00965302,66.70119989,66.58229746,66.64807953,67.00033631,67.13210438,67.0794279,66.92768854,66.86938659,65.76838769,64.70346709,64.93585551,65.29653058,65.84697766,66.3174677,67.45196271,67.28108643,67.60613082,67.57778293,67.34870445,65.37877852,66.62710162,
CSS,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46003083,80.28099742,80.05345434,79.9668592,80.19277646,80.22425028,79.65238862,79.54792239,79.45333564,79.05752916,79.0036437,78.76326336,78.49895315,78.23392349,78.36098727,78.13898721,77.82382293,77.8246382,77.42873121,76.27202148,74.8974245,75.10066176,74.81647246,75.42434532,75.74995098,76.36616468,76.03932903,76.30721231,76.26864305,75.518062,73.48867306,74.34903042,
CSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.92661482,56.03824808,56.32089377,56.29083404,56.29658167,56.32012205,56.42477362,56.27246407,55.94280668,55.41817344,55.22310777,54.83717932,54.85276351,55.24186137,55.81955993,56.3080875,56.51917802,56.22321912,56.50204602,55.45978866,54.70202027,54.96406753,55.95611818,56.44981673,57.06696933,58.71290531,58.69966181,59.08338374,59.03025692,59.29865087,57.40326405,59.02587819,
CSS,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.81233935,51.30099184,50.70801029,50.32597448,50.14861801,50.00067836,49.62743314,48.91302754,48.22520009,47.15627858,46.57541946,45.67039658,45.05468348,45.0007262,44.96459844,45.12981188,45.10174038,44.79406488,44.29264408,42.135401,39.85901656,40.58005773,39.51483779,40.24993918,40.40005977,40.73372264,41.50955018,41.57189429,40.76298106,40.06845466,37.99533367,38.28059162,39.02862309
CSS,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.17607337,60.52937744,59.54595106,59.1557052,59.01921464,58.66686204,57.94620895,57.18286768,56.55255409,55.82888589,55.32130251,54.59921637,53.68839338,53.57402643,53.37959239,53.43381736,52.74747369,52.75188641,52.03613231,50.02469997,47.38897967,48.19444114,46.45117968,47.67825466,47.75341269,47.79253861,47.68723164,47.96931353,47.22888793,46.45132024,44.24022538,43.94531683,44.82985094
CSS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.51397925,42.12814219,41.89789535,41.48810657,41.2373614,41.2630983,41.21179725,40.52468934,39.76176242,38.32704176,37.65792296,36.55504581,36.22966248,36.23153611,36.35682401,36.63757995,37.28368417,36.65825454,36.37601267,34.07061963,32.16277501,32.7974915,32.42305931,32.65413151,32.88154533,33.51736042,35.19369034,35.03122793,34.11628807,33.49175942,31.57802873,32.45159573,33.05114091
CSS,"Children in employment, total (% of children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, work only (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, work only, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, work only, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, study and work (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, male (% of male children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Children in employment, female (% of female children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSS,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.31485493,32.64420131,31.61504989,30.90718181,30.09866105,30.43351258,29.65737751,29.77321861,29.99177354,29.66989726,29.21121705,29.11177697,28.84922104,28.23030449,27.36636026,27.8631651,27.17116725,28.91127698,29.44929866,29.74378817,30.09303324,30.04203227,30.05144077,29.69826271,29.90235479,30.07363592,30.24978391,30.27384334,30.66516851,31.0512028,30.69269351,
CSS,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.61567019,29.26262746,28.32939462,27.95974263,26.39146246,26.27628579,25.24589904,25.11899231,25.41194465,25.00038264,24.75297305,22.88924082,22.86730412,23.46883028,22.89507423,22.70846459,21.58592523,22.25845244,22.09092329,21.89338325,22.00849051,21.77172957,21.89388537,21.90333722,22.1200648,22.62545249,22.80812934,23.07301422,23.49086604,23.86233541,23.49972074,
CSS,"Prevalence of HIV, male (% ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.760188767,0.814433505,0.837863466,0.837747703,0.788242308,0.764569303,0.719593782,0.671281993,0.650318247,0.607306785,0.571276954,0.571385896,0.576949738,0.582465037,0.583710212,0.584670883,0.580519695,0.576311704,0.504348071,0.492123605,0.469903164,0.465211201,0.446703833,0.393994162,0.400014191,0.398861775,0.405773514,0.404758353,0.40022497,0.397107086,0.396407334,0.388603324,
CSS,"Prevalence of HIV, female (% ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639503576,0.685167406,0.709990451,0.733641201,0.762212298,0.713425593,0.704772504,0.688157005,0.721024386,0.697865552,0.72215353,0.723789369,0.729293494,0.734281209,0.717966362,0.721691923,0.692791935,0.691126321,0.663167757,0.636113779,0.568876932,0.543427464,0.531659685,0.501195288,0.482802274,0.435394497,0.417259233,0.409604053,0.406534524,0.434762247,0.449775176,0.442291939,
CSS,Proportion of seats held by women in national parliaments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.57024793,12.02346041,12.91139241,13.22580645,14.61538462,,15.93533487,17.82407407,17.82407407,17.24137931,18.09954751,17.48878924,17.38148984,15.24663677,15.84821429,16.17977528,17.07865169,17.15575621,19.7309417,20.40358744,21.25279642,21.92393736,22.5950783,25.5033557,25.89285714,25.9009009
CSS,"School enrollment, tertiary (gross), gender parity index (GPI)",,,,,,,,,,,0.949329972,0.958100021,0.930350006,0.911750019,0.90933001,0.919170022,0.904100001,0.923720002,0.939689994,0.95976001,0.986800015,1.028910041,1.029260039,1.037729979,1.029590011,1.055719972,1.083459973,1.102830052,1.115399957,1.117650032,1.147320032,1.165609956,1.151970029,1.169070005,1.210809946,1.266440034,1.300830007,1.338400006,1.38120997,1.418359995,1.456449986,1.480679989,1.502210021,1.510310054,1.485470057,1.480430007,1.483620048,1.480980039,1.474349976,1.492789984,1.497599959,1.496690035,1.4648,1.491469979,1.454149961,1.419239998,1.424319983,,,,,,
CSS,"School enrollment, secondary (gross), gender parity index (GPI)",,,,,,,,,,,1.070039988,1.072379947,1.075500011,1.09078002,1.091760039,1.132320046,1.130650043,1.096089959,1.089679956,1.090170026,1.105559945,1.104200006,1.100460052,1.089040041,1.082370043,1.083770037,1.108060002,1.080389977,1.081629992,1.095280051,1.077780008,1.065829992,1.062289953,1.062299967,1.059520006,1.058279991,1.062909961,1.063159943,1.056810021,1.048609972,1.052430034,1.049080014,1.069970012,1.066169977,1.062819958,1.074110031,1.076589942,1.070799947,1.069970012,1.049579978,1.081179976,1.081689954,1.082219958,1.082530022,1.082180023,1.074650049,1.065310001,1.068160057,1.060089946,1.04855001,1.047019958,,
CSS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,1.008509994,1.010229945,1.014999986,1.016250014,1.014050007,1.029209971,1.04073,1.028319955,1.029530048,1.029690027,1.038879991,1.039919972,1.032879949,1.032140017,1.030719995,1.031460047,1.036569953,1.02136004,1.025660038,1.030529976,1.028450012,1.020920038,1.014879942,1.010139942,1.012799978,1.012920022,1.017490029,1.018079996,1.012279987,1.011440039,1.011229992,1.009389997,1.020900011,1.019050002,1.017740011,1.020580053,1.022609949,1.022210002,1.020300031,1.010890007,1.022930026,1.025410056,1.027860045,1.019799948,1.022390008,1.03471005,1.017950058,1.019279957,1.01075995,1.013219953,1.015450001,,
CSS,"School enrollment, primary (gross), gender parity index (GPI)",,,,,,,,,,,0.991630018,0.993839979,0.99800998,0.992380023,0.987990022,0.985830009,0.998650014,0.99605,1.000460029,1.00019002,1.003980041,1.007079959,0.998210013,1.002609968,1.003520012,1.002599955,0.995459974,0.986710012,0.992200017,0.993659973,1.000100017,0.995000005,0.987999976,0.981140018,0.985989988,0.985289991,0.987940013,0.987609982,0.985610008,0.988569975,0.985769987,0.98417002,0.988889992,0.988030016,0.987100005,0.983399987,0.98417002,0.986689985,0.984189987,0.982119977,0.979170024,0.982569993,0.985849977,0.973450005,0.977720022,1.004760027,0.982050002,0.982919991,0.974370003,0.986400008,0.990819991,,
CSS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.051130056,1.051020026,1.048820019,1.046569943,1.044289947,1.04223001,1.03997004,1.039360046,1.038419962,1.037500024,1.036579967,1.03568995,1.03452003,1.032960057,1.032469988,1.031119943,1.02978003,,,,,,,,,,,,,
CUB,"Life expectancy at birth, male (years)",62.651,62.906,63.484,63.483,64.302,64.695,65.077,65.462,65.858,66.282,66.75,67.275,67.826,68.386,68.924,69.404,69.808,70.137,70.407,70.63,70.904,71.095,71.292,71.453,71.622,71.754,71.853,71.918,71.959,71.975,71.978,71.984,72.007,72.072,72.194,72.388,72.656,72.971,73.31,73.644,73.941,74.183,74.381,74.545,74.684,74.818,74.95,75.079,75.209,75.335,75.46,75.575,75.657,75.688,75.644,75.505,75.297,75.118,75.067,75.244,75.044,71.245,
CUB,"Life expectancy at birth, female (years)",65.94,66.374,66.843,66.63,67.767,68.205,68.619,69.025,69.429,69.849,70.295,70.798,71.328,71.884,72.448,72.998,73.505,73.942,74.303,74.586,74.929,75.106,75.259,75.429,75.55,75.672,75.799,75.927,76.058,76.179,76.297,76.408,76.531,76.672,76.851,77.08,77.361,77.671,78.003,78.315,78.595,78.831,79.022,79.183,79.321,79.453,79.578,79.694,79.798,79.898,79.99,80.063,80.122,80.157,80.166,80.148,80.111,80.071,80.051,80.075,80.225,76.359,
CUB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",160.39,164.518,169.084,173.456,172.484,170.736,168.794,168.074,168.494,165.765,163.557,161.945,157.307,151.561,142.39,130.395,115.236,97.948,87.988,81.127,77.84,76.957,86.166,87.632,84.552,81.349,79.26,79.383,80.319,80.134,77.793,68.314,66.73,62.344,61.139,59.506,53.524,54.788,50.969,50.492,47.865,46.732,47.209,45.658,44.258,42.542,40.429,44.143,51.481,55.673,55.976,57.664,52.634,51.297,49.249,50.275,49.205,51.207,53.938,52.618,51.493,48.82,
CUB,Refugee population by country or territory of origin,,,,,,,,,,14500,16700,54500,17070,,1600,,,,,3560,1695,2705,655,925,1356,1876,686,836,3874,7680,13520,17614,21273,22409,23320,24857,25462,24911,23559,23322,20077,18950,18035,16084,15671,19003,33580,7496,7928,7537,7460,7845,7722,7453,7497,6827,5940,5331,5488,6625,8912,11534,13529
CUB,Refugee population by country or territory of asylum,,,,,,,,,,,,,,,1300,,,2600,4000,3060,2970,2000,2000,2000,2000,2000,2000,2000,2000,3990,3988,,5092,3611,1993,1831,1700,1274,1065,956,951,1033,1001,833,791,697,656,617,523,445,406,381,366,377,276,300,312,343,287,233,222,199,174
CUB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.452,5.577,5.754,5.629,5.677,5.027,4.864,4.516,4.386,3.878,3.154,2.578,1.725,1.649,1.799,1.726,1.741,1.344,1.47,2.37,2.976,3.365,3.13,2.431,2.286,1.887,1.739,1.623,1.2,1.287,1.393,1.305
CUB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.509,12.891,13.386,13.297,13.531,12.712,11.476,9.584,9.856,8.407,5.803,4.662,3.429,2.208,2.209,2.215,1.871,1.962,1.99,2.71,3.517,3.615,3.55,3.14,2.584,2.185,1.637,1.826,1.2,1.585,1.603,1.515
CUB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.122,68.287,68.464,68.687,68.702,68.714,68.6,68.603,68.663,68.606,68.505,68.466,68.397,68.255,68.099,67.884,67.685,67.619,67.652,69.028,68.35,69.755,69.788,69.836,69.946,69.989,70.178,70.34,70.491,70.7,65.401,66.916,68.277
CUB,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.986,36.758,35.443,33.749,33.791,33.999,34.789,35.029,34.98,35.568,36.176,36.491,36.682,37.148,37.797,38.951,40.163,40.861,41.201,42.376,41.861,41.635,41.858,42.042,42.02,42.364,42.233,42.25,42.322,42.121,38.823,39.888,41.279
CUB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.983,58.43,57.836,57.055,57.154,57.368,57.85,58.084,58.18,58.578,58.972,59.252,59.465,59.797,60.226,60.934,61.699,62.26,62.695,64.313,63.896,64.807,65.196,65.556,65.802,66.223,66.441,66.742,67.094,67.316,62.369,63.969,
CUB,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.892,75.092,75.307,75.572,75.669,75.816,75.838,75.984,76.183,76.26,76.299,76.436,76.561,76.584,76.568,76.511,76.487,76.633,76.923,78.622,78.202,80.083,80.38,80.663,80.994,81.243,81.643,82.017,82.408,82.867,76.817,78.571,
CUB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.722,41.4,39.98,38.13,38.251,38.574,39.564,39.927,39.955,40.711,41.496,41.956,42.289,42.948,43.825,45.304,46.861,47.838,48.419,49.958,49.546,49.48,49.954,50.38,50.535,51.126,51.153,51.37,51.675,51.647,47.801,49.238,
CUB,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.618,40.319,41.054,41.969,41.966,41.868,41.502,41.383,41.394,41.104,40.825,40.679,40.619,40.44,40.162,39.625,39.04,38.674,38.457,41.403,41.685,41.515,41.364,41.232,41.197,40.969,40.957,40.869,40.755,40.781,36.515,37.846,39.247
CUB,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.837,46.344,49.116,52.665,53.071,53.149,52.314,52.365,52.868,52.173,51.453,51.173,51.159,50.657,49.794,48.004,46.135,45.149,44.782,46.732,48.254,48.774,48.721,48.749,49.17,48.881,49.409,49.677,49.837,50.486,45.253,46.673,48.474
CUB,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.169,33.962,32.549,30.684,30.256,29.977,30.101,29.798,29.279,29.397,29.565,29.549,29.44,29.614,29.963,30.757,31.527,31.803,31.733,35.729,34.692,33.788,33.53,33.222,32.695,32.534,31.966,31.532,31.149,30.518,27.264,28.499,29.481
CUB,"Children in employment, total (% of children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, work only (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, work only, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, work only, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, study and work (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, male (% of male children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Children in employment, female (% of female children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6693628,6.8123477,7.1251507,7.392806,7.617607,7.4977653,8.588016,9.850916,11.334846,12.097218,13.536218,13.799734,14.748434,15.17568,14.843095,13.624475,13.021519,13.084243,12.8036209,13.032492,18.716923,22.082519,22.652278,22.938063,24.501185,26.337866,28.055903,28.503195,29.152718,29.063474,28.438679,
CUB,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5172638,3.7160857,3.8953802,3.5900665,3.4268974,2.955863,3.3131091,3.7062524,4.3230786,4.1841755,4.4313889,4.1241969,4.8557811,4.8909306,4.8417182,4.1738598,3.7454699,4.1733879,3.6398885,3.631173,8.263549,6.9860913,8.475782,11.135767,10.947069,11.096986,11.178128,11.198463,11.39176,10.486996,10.557984,
CUB,"Prevalence of HIV, male (% ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,
CUB,"Prevalence of HIV, female (% ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
CUB,Proportion of seats held by women in national parliaments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75042445,27.62063228,27.62063228,27.62063228,27.62063228,27.62063228,35.96059113,35.96059113,35.96059113,35.96059113,35.96059113,43.15960912,43.15960912,43.15960912,45.221843,45.221843,48.85620915,48.85620915,48.85620915,48.85620915,48.85620915,53.2231405,53.2231405,53.2231405,53.41296928,53.41296928
CUB,"School enrollment, tertiary (gross), gender parity index (GPI)",,,,,,,,,,,,0.668730021,0.538720012,0.480379999,0.562770009,0.573029995,,0.695590019,,0.819480002,0.887589991,0.962140024,1.090749979,1.118899941,1.135179996,1.172940016,1.186429977,1.227920055,1.243360043,1.287649989,1.301650047,1.297790051,1.318670034,1.305609941,1.279629946,1.321449995,1.356729984,1.371639967,1.386139989,1.169080019,1.181270003,1.136970043,1.210719943,1.263980031,1.428560019,1.423429966,1.390280008,1.459110022,1.406880021,1.405519962,1.39952004,1.397770047,1.354460001,1.401460052,,1.284600019,1.283120036,1.404639959,1.369040012,1.398460031,1.453979969,1.461799979,
CUB,"School enrollment, secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,0.966359973,0.951020002,0.941929996,0.955470026,,,1.053089976,1.062019944,1.034970045,1.026160002,1.02778995,1.052639961,1.022130013,1.034160018,1.050449967,1.055789948,1.078469992,1.108649969,1.128430009,1.151219964,1.166260004,1.137850046,1.113379955,1.120239973,1.039520025,1.100929976,,1.044919968,1.028890014,1.035410047,0.98052001,0.975520015,1.012730002,1.016849995,1.024909973,1.013030052,1.009449959,1.008859992,1.002949953,1.00127995,1.013440013,0.999920011,1.013399959,1.024829984,1.028360009,1.018139958,1.015740037,1.010710001,1.006590009,1.026379943,
CUB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,0.957159996,0.951399982,0.948310018,0.944920003,,,0.96055001,0.970560014,0.967970014,0.974520028,0.980599999,0.991259992,0.983219981,0.983579993,0.994669974,0.998220026,1.011379957,1.032879949,1.048460007,1.06269002,1.071699977,1.054929972,1.040869951,1.040860057,0.994040012,1.016000032,,0.995000005,0.988499999,0.993399978,0.971939981,0.971340001,0.989419997,0.994029999,0.999710023,0.992500007,0.991890013,0.992110014,0.989660025,0.98980999,0.997210026,0.992250025,0.982819974,0.985199988,0.991129994,0.98496002,0.986819983,0.988439977,0.988740027,1.002460003,
CUB,"School enrollment, primary (gross), gender parity index (GPI)",,,,,,,,,,,,0.972920001,0.963769972,0.957069993,0.953159988,0.944389999,0.937940001,0.930450022,0.919860005,0.92335999,0.92414999,0.938809991,0.946569979,0.947470009,0.953360021,0.93949002,0.94016999,0.937129974,0.935859978,0.945529997,0.959209979,0.970960021,0.985329986,0.987640023,0.990459979,0.991550028,0.966579974,0.96596998,0.96122998,0.963930011,0.960680008,0.961179972,0.965240002,0.967890024,0.966639996,0.97092998,0.974030018,0.971849978,0.974430025,0.975790024,0.976540029,0.978349984,0.981320024,0.984480023,0.950600028,0.943120003,0.950829983,0.949289978,0.95668,0.966019988,0.971319973,0.981899977,
CUB,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999960005,,,,,,,,,,1.000399947,,,,,,,,,1.000399947,
