Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ERI,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4134,0.45555,0.4977,0.53985,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,,
ERI,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92501209,10.21292943,6.298975286,2.996202649,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,0.171821306,,
ERI,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.92501209,11.85929097,9.31283906,7.164027045,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,5.326460481,,
ERI,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.14997581,77.92777961,84.38818565,89.83977031,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,94.50171821,,
ERI,Electric power consumption (kWh per capita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.02405222,64.60016786,69.03304774,68.60681803,74.64423629,80.73099516,70.17534796,74.68776483,71.8799104,78.8000619,84.79153843,87.81219497,85.04816984,85.46006472,80.55295437,83.72725011,80.51157454,84.30915779,86.41155983,89.47583373,92.84891207,94.64965521,96.28621076,,,,,,,,
ERI,Electricity production from oil sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,99.53271028,99.48717949,99.53271028,99.52380952,99.57081545,99.61389961,99.63898917,99.64664311,99.65277778,99.25650558,99.30555556,99.30313589,99.3220339,99.35691318,99.40652819,99.44289694,99.45945946,99.48453608,99.50738916,,,,,,,
ERI,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
ERI,Electricity production from natural gas sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
ERI,Electric power transmission and distribution losses (% of output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.75342466,15.23178808,12.42236025,13.95348837,12.43523316,13.55140187,16.41025641,17.75700935,18.0952381,16.73819742,16.6023166,15.88447653,16.96113074,15.97222222,13.75464684,14.93055556,15.67944251,11.86440678,12.54019293,14.83679525,15.87743733,13.78378378,12.88659794,,,,,,,,
ERI,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
ERI,Electricity production from coal sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
ERI,"ICT service exports (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328409509,13.481596,13.5308916,,,,,,,,,,,,,,,,,,,,,,
ERI,"ICT service exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6808773.612,6411407.751,8241677.405,,,,,,,,,,,,,,,,,,,,,,
ESP,ICT goods exports (% of total goods exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698129596,4.537322214,3.972636444,4.086363621,3.887344215,3.732867865,3.432536085,2.635744075,2.442275768,2.188607545,2.204894683,1.610911191,1.273985786,1.067596874,1.137514575,1.248702819,1.368523797,1.515704598,1.450646006,1.627714894,1.724655614,1.594086096,
ESP,ICT goods imports (% total goods imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.577489041,7.768912062,7.027277157,6.892698748,7.307500573,7.233181762,7.341569859,7.384811248,7.910619727,6.457961214,6.621003459,5.163228533,4.568672374,4.533763315,4.638999148,5.047896796,4.977632004,5.101654891,4.957366452,5.07742383,5.799263992,5.279917999,
ESP,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012873564,0.025686194,0.076845453,0.127689668,0.280069738,0.380800728,1.331847404,2.803319625,4.361892394,7.085039678,13.62496081,18.14872269,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.08999939,69.80999994,71.635,76.19,78.68963187,80.56133294,84.6022457,86.10723553,90.71866533,93.20564892,93.89752157,94.4855432
ESP,Secure Internet servers (per 1 million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0554421,265.0039641,403.6298249,488.330717,625.8487092,889.5715243,2762.559778,7247.039034,11302.76466,17694.49208,21586.54831,,
ESP,Secure Internet servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9644,12387,18879,22766,29090,41316,128415,337663,528944,834027,1022461,,
ESP,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18741999,1.1389808,3.007633869,5.024665956,7.917684928,11.52606133,15.17037489,17.80448838,19.87523837,21.13665716,22.87253162,23.89897827,24.64822224,26.29002495,27.98901253,29.16759546,30.36722687,31.48754609,32.43490352,33.13417441,34.17905575,35.11320114,35.59648796
ESP,Fixed broadband subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76358,466600,1247496,2121930,3401411,5035203,6739110,8055780,9135959,9800597,10652372,11167809,11524543,12252061,13004969,13542906,14112657,14668212,15176954,15616591,16188502,16674183,16929202
ESP,Fixed telephone subscriptions (per 100 people),4.28316517,4.28502,4.28502,4.28502,4.28502,5.527526068,5.52164,5.52164,5.52164,5.52164,8.418998742,8.39636,8.39636,8.39636,8.39636,13.13742555,14.16196059,15.55332963,16.77722956,18.01071904,19.28108503,20.27138206,21.10910049,22.14763729,23.17178288,24.27863751,25.35655641,26.45440446,28.29073706,30.36801408,32.40585233,34.01374098,35.18205115,36.15746469,37.06215405,37.91420041,38.53536036,39.45850739,40.35593215,40.65002144,41.98160644,42.79355424,42.53071925,42.05316234,41.74724496,44.54770606,44.71807976,44.62848051,44.76314923,43.66030785,43.333096,42.56230447,41.86541122,41.59400486,41.40041943,41.72549869,41.93317606,42.04694427,42.23511036,41.67028704,41.077057,40.13869288,39.29263732
ESP,Fixed telephone subscriptions,1302750,1302750,1302750,1302750,1302750,1775000,1775000,1775000,1775000,1775000,2845000,2845000,2845000,2845000,2845000,4698000,5118000,5679000,6185000,6698000,7228800,7654200,8017690,8453700,8881727,9340458,9785300,10236408,10971635,11797159,12602600,13264360,13792156,14253470,14685406,15095377,15412785,15854448,16288605,16480426,17104000,17531000,17640745,17759164,17934477,19460832,19865037,20192505,20576070,20244312,20181424,19889038,19574626,19384245,19236519,19373709,19487737,19587220,19762671,19639778,19455658,19060635,18687040
ESP,Mobile cellular subscriptions (per 100 people),0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,,,,0.004405194,0.010854247,0.029983197,0.076666811,0.140653526,0.27810043,0.459912366,0.652606384,1.039604429,2.373389764,7.494773352,10.7956461,15.94912844,37.00760234,59.55835811,72.39028278,80.84111071,88.13545118,89.90428836,97.73091333,102.8639102,107.0209594,107.9553544,110.1038303,110.3421909,112.5430587,108.360446,107.6286827,109.3441127,109.9855567,110.8625606,112.7141001,115.7483421,117.4481914,117.4899328,119.623109,124.0994495
ESP,Mobile cellular subscriptions,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,,,,1700,4200,11628,29783,54700,108451,180296,257261,411930,944955,2997645,4337696,6437444,15003708,24265059,29655729,33530997,37219839,38622582,42694115,45695061,48422470,49623339,51052693,51389417,52590507,50665099,50158689,50806251,51067770,51521507,52506928,54161014,55354944,55647705,56805348,59019998
ESP,Container port traffic (TEU: 20 foot equivalent units),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789693,6156351,6664100,7363964,8270437,9170557,10033089,13346028,13461304.1,11803192.28,12500043,13901612,14066221,13903835,14205033,14288388,15073218,15929902,17165709,17464920,16745930,17712459,
ESP,Liner shipping connectivity index (maximum value in 2004 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.35349689,71.81933229,71.25981897,72.8800011,74.37766923,75.89761322,71.79106226,71.02529455,78.68390836,83.12306203,83.69247823,85.32184657,83.95141367,87.78895452,89.38751623,90.46701536,
ESP,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13856,13837,13853,13862,13875,13868,13868,13856,14387,14395,14272,14472,15011.52,15041,15044,15590.12,15680.563,15438,15582,15506,15711,15650,15559,15618,15718,15848,15963,
ESP,"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16594,16800,17878,18869,19655,20144,20828,21211,21127,20386,21624,22105,21857,23969,23137,22456,22795,22476,23788,25072,26142,26670,27487,28434,28835,11998.51,17002,
ESP,"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10419,10156,11486,11800,12035,12171,12322,12247,12411,12018,11641,11599,11212,10662,7714,8577,9593,9390,9366,10303,10812,10644,10507,10792,10459,8969.6,10299,
ESP,"Air transport, passengers carried",,,,,,,,,,,6347400,7505400,8654900,9964000,10198100,10959100,11801100,13328200,15369000,15683000,15089000,14601800,14637600,14538000,14283900,14850700,15403500,16553300,18983200,20270300,21652000,20944600,23385800,22279400,22361300,25765700,27759200,30315700,31594100,33559400,39711776,41469789,40380629,42506835,45539952,49855007,53122464,60664991,55213716,49289158,52847712.61,52736140.93,48089178.33,48056735.82,53069339,60564041,66674868,71598374,80706703,88237165.27,26557078,43440479.73,
ESP,"Air transport, freight (million ton-km)",,,,,,,,,,,90.80000305,131.6000061,154.8999939,172,199.5,214.6999969,264.2999878,324.2000122,358.6000061,376.6000061,389.7000122,425.8999939,448,442.8999939,483.2000122,522.2999878,532.5999756,526.4000244,597.9000244,732.5999756,759.7000122,622.7999878,584.5999756,553.7999878,580.9000244,689.5999756,739.5999756,740.2000122,767.0999756,816,879.499,878.871,807.417,872.739,1043.562,1021.743,1100.205,1203.877,1306.438,1079.589,1235.864885,1313.293168,1131.85052,957.9977542,962.636446,1035.487113,1068.160641,1078.63356,1118.73285,1191.466578,494.2605878,850.819356,
ESP,"Air transport, registered carrier departures worldwide",,,,,,,,,,,146900,159400,167300,176400,178800,181800,184500,192700,209300,214200,207900,188700,191000,194000,184900,181700,180400,183000,207200,225500,244700,262600,289700,282200,282300,313200,332800,370400,387900,414200,485856,517481,493019,518836,549963,586438,602978,657606,616893,547971,546298.8539,535074,471440.8869,465558.909,486353.8,534895,566775,579842,641097,677578.545,261972.271,381188.363,
ESP,"Trademark applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76756,80246,82889,84766,72977,59320,62431,62432,59786,62527,67507,69460,71312,71649,72710,70829,71904,72620,
ESP,"Trademark applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23042,19432,20304,17841,17034,12535,10627,10005,8658,9120,8979,8051,8420,9281,10103,9982,8546,9520,
ESP,"Industrial design applications, resident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11199,9384,10287,11095,13047,14716,18540,17389,18015,17841,17263,17551,21845,18219,15728,12071,12010,
ESP,"Industrial design applications, nonresident, by count",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981,3549,2398,1283,536,545,463,472,394,532,652,785,754,636,449,305,284,
ESP,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Public private partnerships investment in transport (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Public private partnerships investment in ICT (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Public private partnerships investment in energy (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Investment in transport with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Investment in ICT with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Investment in energy with private participation (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,Renewable internal freshwater resources per capita (cubic meters),,3617.524826,3584.395065,3553.095825,3517.963681,3479.970703,3444.516673,3402.38596,3358.184097,3325.254043,3288.527054,3249.135341,3213.457776,3178.146516,3143.610858,3109.802309,3077.109372,3045.604254,3016.419576,2989.944162,2966.032131,2945.022027,2927.393378,2913.166293,2901.094287,2890.600744,2881.977028,2874.512906,2868.42353,2863.930048,2861.015225,2853.742416,2839.800157,2825.11267,2811.694261,2799.311752,2787.676425,2776.017179,2764.552441,2753.369752,2741.0859,2722.126768,2683.944446,2635.842792,2590.752342,2547.353107,2504.655743,2458.719003,2419.805534,2398.467086,2387.449726,2378.981256,2377.43718,2385.240083,2392.381453,2394.238394,2392.217789,2386.612512,2376.182413,2359.189234,2347.692648,,
ESP,"Renewable internal freshwater resources, total (billion cubic meters)",,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,,
ESP,"Annual freshwater withdrawals, total (% of internal resources)",,,,,,,,,,,,,,,,32.44604317,33.13669065,33.82733813,34.51798561,35.20863309,35.89928058,36.85791367,37.81654676,38.77517986,39.73381295,40.69244604,41.23381295,39.6057554,37.97769784,36.34964029,34.72158273,33.09352518,32.74880096,32.40407674,32.05935252,31.7146283,31.36990408,31.02517986,31.50629496,31.98741007,32.46852518,32.19964029,31.9307554,32.50929257,33.08782974,33.66636691,32.55980216,31.45323741,31.27697842,32.48201439,31.48381295,31.53776978,33.04856115,29.09172662,29.54946043,28.33633094,28.07643885,27.06294964,26.44694245,26.27203237,26.0971223,,
ESP,"Annual freshwater withdrawals, total (billion cubic meters)",,,,,,,,,,,,,,,,36.08,36.848,37.616,38.384,39.152,39.92,40.986,42.052,43.118,44.184,45.25,45.852,44.0416,42.2312,40.4208,38.6104,36.8,36.41666667,36.03333333,35.65,35.26666667,34.88333333,34.5,35.035,35.57,36.105,35.806,35.507,36.15033333,36.79366667,37.437,36.2065,34.976,34.78,36.12,35.01,35.07,36.75,32.35,32.859,31.51,31.221,30.094,29.409,29.2145,29.02,,
ESP,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,25.99668499,24.54745175,22.97545374,21.26440189,19.39499204,17.34417344,17.65411983,17.97064549,18.29396215,18.62429075,18.96186188,19.30691638,19.47833324,19.64357024,19.80295567,20.26778936,20.72352859,20.5614498,20.82167235,19.84957661,19.40739922,18.25822956,19.09637529,18.71468634,19.34476493,19.1026629,17.9361917,19.97710006,19.29621625,19.22002919,19.10893309,18.57845418,19.43962733,19.1976587,18.95244659,,
ESP,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,11.99947658,13.07623872,14.24421355,15.51550365,16.90445175,18.42818428,17.57607292,16.70587367,15.81700443,14.90885785,13.98079992,13.03216856,13.83797689,14.61473454,15.36398467,15.2695148,15.16070683,15.4783501,16.11201936,15.77341819,16.44024931,16.57999044,16.35089909,15.05795239,14.33681581,13.25455947,12.55151333,14.32483869,13.85650361,15.02506822,15.66253483,15.59779358,15.2946377,15.50257578,15.71330117,,
ESP,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",,,,,,,,,,,,,,,,,,,,,,,,,,,62.00383844,62.37630953,62.78033271,63.22009446,63.70055621,64.22764228,64.76980726,65.32348084,65.88903341,66.4668514,67.05733819,67.66091506,66.68368988,65.74169522,64.83305966,64.46269584,64.11576457,63.9602001,63.06630829,64.37700521,64.15235147,65.16178,64.55272562,66.22736127,66.31841926,67.64277764,69.51229497,65.69806124,66.84728014,65.7485562,65.22853208,65.82375224,65.26573498,65.29999361,65.33425224,,
ESP,Electric power consumption (kWh per capita),494.7956001,550.4363314,613.2474471,663.9368538,745.3843731,822.9567408,925.930687,1033.076974,1154.526781,1293.58961,1415.841018,1534.982698,1703.508295,1873.677422,2024.095268,2054.343236,2256.141019,2294.473888,2399.030102,2528.949623,2644.222979,2671.283289,2658.241671,2792.159863,2903.337939,2975.08323,3004.279632,3094.082265,3217.948159,3442.948711,3536.749972,3607.700136,3690.591004,3638.526631,3756.039201,3917.324643,4008.939416,4324.420646,4479.047315,4820.675034,5167.809673,5422.51569,5576.546265,5676.140491,5892.307411,6111.219223,6105.075849,6054.374438,6025.772757,5652.595933,5706.563063,5599.377374,5573.401182,5409.411338,5355.987006,,,,,,,,
ESP,Electricity production from oil sources (% of total),3.164284947,5.388447169,10.87098887,8.236475267,12.15538847,18.06203505,13.58050904,21.09617373,23.83052105,19.97078945,27.22767881,22.23755785,17.36288007,33.18794607,36.03201958,37.47228922,48.24808112,29.13182794,29.34234088,25.37749635,35.19217036,33.09029419,25.82330449,21.14267885,9.733629113,6.167158904,4.82499922,4.85347571,5.005628355,6.207880435,5.690250387,6.562885705,9.144224633,6.140029208,6.531304769,8.830527307,8.029302339,7.456105569,9.048461157,11.87590181,10.21994288,10.56863477,11.9178716,9.327939125,8.616962827,8.436836014,8.061722297,6.131745732,5.788833937,6.592683704,5.551756503,5.039566704,5.212252757,4.890120627,5.13586156,6.20644223,,,,,,,
ESP,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0.181179193,1.593127835,1.639344262,4.096776813,6.995509092,8.650541898,9.020180828,9.189018003,8.46546025,7.038591419,7.782231809,6.399052558,4.747953784,8.698498127,7.72734481,9.240063097,19.54684775,22.32500378,29.21202857,31.12302611,36.41545922,38.12907609,35.89011018,35.91493321,35.59795788,36.06559486,34.37682565,33.48812773,32.49214086,29.23546237,30.50436419,28.59155545,28.15757669,27.3346291,26.26575024,24.04658917,22.9913393,19.87907893,20.34156342,18.25575886,18.96372091,18.07694548,20.77969965,19.79810176,20.91228882,20.15527012,20.84204707,20.61866432,,,,,,,
ESP,Electricity production from natural gas sources (% of total),0,0,0,0,0,0,0,0,0,0.019217465,0.005328313,0.181862467,0.284178753,1.00581549,0.553224437,0.735706107,1.756961174,0.990408786,0.853613869,1.461276181,2.66694743,3.327393723,3.400701285,3.022239942,1.74758268,2.001321477,1.651745329,1.128154081,0.984962189,0.949728261,0.997976271,0.87948872,1.091895341,0.769433669,2.0068116,2.264547453,3.903325354,9.608399816,8.382973443,9.258782435,9.133581688,10.02201084,13.49883501,15.29965451,20.04684586,27.29741402,30.64124338,31.40714089,38.84454849,36.91587664,31.79505229,29.33047031,24.93961394,20.44307058,17.19337041,18.89831241,,,,,,,
ESP,Electric power transmission and distribution losses (% of output),18.24433222,17.78906025,15.83497053,16.58493262,14.92921493,15.10843525,14.59699037,13.51504407,12.81133352,12.55476977,12.61034048,12.15718113,11.95464919,11.49616706,10.14161547,10.24020074,9.537789232,9.806988963,9.729570243,9.774314012,9.124201198,8.109385796,9.31052103,9.111789076,9.373782873,9.42388371,9.338833952,9.173038927,9.740662703,8.421195652,9.282700422,9.395214186,9.472878111,9.552300259,9.418776647,9.63731008,8.996625616,7.453462122,9.53917432,9.462827383,8.720764436,7.71494892,8.022357732,8.754707302,8.700461229,8.968888735,8.500179307,8.441917711,8.299622481,8.375332769,9.184768034,8.927634264,8.734716373,9.484623994,9.599234767,,,,,,,,
ESP,Electricity production from hydroelectric sources (% of total),83.93682175,76.53989846,70.17245143,81.62721551,69.92481203,62.05711764,72.34268425,55.7861821,53.23612233,58.81120763,49.32596842,51.66193066,52.22557609,38.21305842,38.17373495,31.74864187,23.45453527,42.75372482,40.95209995,44.31296142,27.05399813,19.94799811,23.19789262,23.44207735,26.65740945,24.90666072,20.66163396,20.64989518,25.43295041,13.14470109,16.84456966,17.6059296,12.07147415,15.71034296,17.54856994,13.93753472,22.94926888,18.37354016,17.57518408,11.08789965,12.79009239,17.54345317,8.846392711,15.7329789,11.23577635,6.354575135,8.782334513,9.047538588,7.513071664,9.048922633,14.18074551,10.49486679,6.989474114,13.09847395,14.2459147,10.12988135,,,,,,,
ESP,Electricity production from coal sources (% of total),12.89889331,18.07165437,18.9565597,10.13630923,17.9197995,19.88084731,14.07680671,23.11764416,22.75217742,19.60565762,21.71820329,21.73743606,23.04203784,18.86862279,16.15715071,20.71670443,17.86542663,19.75207414,20.74820934,22.20948779,30.00750737,34.55034729,39.42170458,42.66757961,41.84884765,44.11345598,43.23002776,41.82088292,31.67537378,41.12703804,40.1194397,38.58829459,41.56987875,40.77998443,38.91374874,40.50762096,31.53462348,33.82342834,32.66215769,36.64841598,36.60041372,30.77827406,34.36896927,29.51852413,29.03394879,27.90409231,22.99801747,24.54454196,16.0696255,12.65567772,8.823746313,15.47886517,19.04831565,14.68564018,16.47396426,18.96238913,,,,,,,
ESP,"ICT service exports (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.778328955,1.003409191,0.713704229,2.67858701,2.487208358,3.315481666,3.873959771,4.243260327,4.331975247,,,,,,,,,,,,,,,8.733513626,9.161900185,8.927055391,8.970143304,8.742884685,9.254687007,9.577406806,12.86017842,12.11760698,9.589636819
ESP,"ICT service exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217441566.1,292703236.1,239019572.3,815606324.7,841069782.9,1340114934,1707741781,1837742114,2105439686,,,,,,,,,,,,,,,11355462069,12600423138,10841879155,11718915682,12625877067,14378219132,15005097916,11589335312,14380793445,16040591846
EST,ICT goods exports (% of total goods exports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25943446,21.33287791,13.3444671,14.57561064,17.24295512,17.04079265,13.04855769,6.216193421,5.421833927,4.730780383,7.951311141,11.4747977,10.90293746,11.61137806,12.79823909,11.90739272,12.5273852,9.282188932,8.512167338,7.592586836,9.578188168,9.80071758,
EST,ICT goods imports (% total goods imports),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05427629,14.60848133,10.34194018,12.25951809,11.86440289,13.03683026,9.859726252,6.672636222,6.278202025,5.603659912,9.635911557,11.42619706,10.5430851,10.59745063,11.5012383,11.21112868,11.52970642,9.404684231,8.479833495,7.46709074,7.660794389,7.600142553,
EST,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.065484797,0.300711282,1.159750913,2.778968489,3.525111129,5.706276548,10.79603483,14.50089724,28.57695381,31.52748977,41.52,45.32,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.38992593,80.0043,84.24152803,88.4097035,87.24023275,88.10245687,89.35700777,90.2289282,89.05828666,90.97970174,91.02128973
EST,Secure Internet servers (per 1 million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.496348,730.7303763,1255.768521,1613.812475,2194.675724,3120.707127,10786.67569,29131.21763,48893.43763,83313.11073,84354.37699,,
EST,Secure Internet servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713,970,1661,2127,2885,4105,14193,38377,64636,110548,112151,,
EST,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.258938253,3.371421943,6.588067063,10.17827785,13.22839203,18.32615658,19.76384743,22.03871172,23.50039564,26.12646307,26.28735699,26.42411403,27.38641347,28.22378561,29.68645053,31.49705987,32.51894237,33.3678983,33.84527508,34.2758326,37.44288595,40.4416988
EST,Fixed broadband subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17474,46500,90300,138677,179200,246800,264949,294660,313625,347883,348946,349507,360948,371009,390275,414478,428453,441173,449140,455678,497504,536282
EST,Fixed telephone subscriptions (per 100 people),,,,,,,,,,,,,,,,8.426705916,9.056992869,11.05644314,11.65301436,12.93699818,13.54111726,15.48020956,16.04949665,16.60341871,17.14899309,17.69584384,18.22889371,18.73740878,19.10763497,19.76981557,20.37341931,21.20600884,22.03156232,23.24592073,25.60663321,28.33735437,30.58619752,32.96491709,35.32984161,36.72865939,37.42749004,36.47650028,34.4392564,33.63343207,32.58990958,32.63138702,33.5567669,36.9611823,37.25691112,36.92317722,36.21466954,35.55052662,33.88660313,32.35931902,30.9837158,29.48350787,28.16184193,27.48413911,26.14608955,24.44449636,22.9214619,22.32405936,20.05517087
EST,Fixed telephone subscriptions,,,,,,,,,,,,,,,,120000,130000,160000,170000,190000,200000,230000,240000,250000,260000,270000,280000,290000,298000,310000,320000,332007,339370,349720,377884,411678,438811,468593,498556,515486,522816,506292,475000,461000,444031,442045,451912,495492,498129,492759,482211,471908,448212,426490,407289,387607,370589,362117,345690,324388,304728,296620,265944
EST,Mobile cellular subscriptions (per 100 people),0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036407139,0.162167672,0.480179948,0.933370468,2.096126379,4.8443196,10.14428522,17.50349184,27.57396163,39.87466327,46.91659552,63.87575766,76.62301373,92.165096,106.6908203,123.1669202,125.4573787,121.4997483,117.6827879,124.1280928,136.0581244,151.1890235,146.2404646,144.352489,144.7940413,144.227031,144.5430113,145.5233453,147.0228833,144.8567221,149.0807939,155.0300061
